run_id,baseline,cache_outcome,cache_outcome_reason,policy_name,policy_cache_enabled,policy_pruning_enabled,policy_planner_guidance_enabled,policy_role,policy_reference,policy_treatment,policy_digest,route_mode,planner_guidance_mode,planner_candidate_op_count,planner_full_vocabulary,planner_prefix_chars,planner_prefix_sha256,model,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,1,0.0,llm_judge_score,96.966805934906,0.055919960000000005,253462,380,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,2,0.0,llm_judge_score,102.64137387275696,0.0555889,251964,377,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,3,0.0,llm_judge_score,85.69394993782043,0.0488259,221244,403,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,4,0.0,llm_judge_score,101.1954550743103,0.05465768000000001,247696,396,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,5,0.0,llm_judge_score,96.26322102546692,0.054424799999999995,246756,372,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,6,0.0,llm_judge_score,100.17796206474304,0.05642848,255925,345,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,7,0.0,llm_judge_score,98.92569923400879,0.055727740000000005,252758,337,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,8,0.0,llm_judge_score,100.50801587104797,0.055784299999999995,252981,352,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,9,1.0,llm_judge_score,108.82942795753479,0.05620528,254718,398,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,LLMSENSE_PAPER,not_applicable,,,False,False,False,,,,,,,0,False,0,,meta-llama/llama-3.3-70b-instruct,10,1.0,llm_judge_score,79.53933310508728,0.04435152,200918,366,False,False,N/A,"S_summarize,R_reason",,,,,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
